gtin;gln;ndFreeOfAlcohol;regulatedProdName;functionalName;labelDescription;TradeItemDescr;ingredient_informatie
"8;71755E+12";"8;71242E+12";FALSE;kersenbier;bier;Brouwerij 't IJ Cherry Sour;Brouwerij 't IJ Cherry Sour 330ml;Ingrediënten: GERSTEMOUT, TARWEMOUT en HAVERMOUT
"8;71755E+12";"8;71242E+12";FALSE;session;bier;;Brouwerij 't IJ bier session white elderflower 33cl;Bevat GERSTEMOUT.
"8;71755E+12";"8;71242E+12";FALSE;bier;bier geschenkverpakking;;Vaderdag Multibrand GVB 4x33cl;
"8;7255E+12";"8;71242E+12";FALSE;Bier;Bier;Gulpener Bio. UR-Pilsner;Gulpener Bio. UR-Pilsner 6x30 cl;Ingredienten: water, GERSTEmout, en hop van biologische teelt.
"8;7255E+12";"8;71242E+12";FALSE;Bier;Bier;Gulpener Ur-Hop IPA;Gulpener Ur-Hop IPA 6x30 cl;Ingrediënten: water, GERSTEmout* Tarwemout* en hop*.van biologische teelt.
"8;7255E+12";"8;71242E+12";FALSE;Pils;Pils;Gulpener Pilsner;Gulpener Premium Pilsner 6x30 cl;Ingrediënten: water, GERSTEmout en hop.
"8;7255E+12";"8;71242E+12";FALSE;bier;bier;Gulpener Sterk Rogge Bier 30 cl;Gulpener Sterk Rogge Bier 30 cl;Ingrediënten: water, GERSTEmout*, ROGGE* en hop. *VAN BIOLOGISCHE TEELT
"8;7255E+12";"8;71242E+12";FALSE;bier;Blond bier;;Gulpener Oertarwe Blond bio 30cl;Ingrediënten: water, GERSTEmout*, EMMERTARWE*, TARWE* en hop*. *van biologische teelt.
"8;7255E+12";"8;71242E+12";FALSE;Bier;Bier;IJsbock;Gulpener IJsbock Bio 30 cl;"Ingrediënten: water, GERSTEmout*, TARWEmout*, & hop*. 



*Gebrouwen met Limburgse grondstoffen van biologische teelt."
"8;7255E+12";"8;71242E+12";FALSE;Pils;Pils;Gulpener Pilsner;Gulpener Premium Pilsner 30 cl;Ingrediënten: water, GERSTEmout en hop.
"8;7255E+12";"8;71242E+12";FALSE;Bier;Bier;Gulpener Bio. Ur-Pilsner;Gulpener Bio. Ur-Pilsner 30 cl;"Ingredienten: water, GERSTEmout*, en hop*.   

*van biologische teelt."
"8;7255E+12";"8;71242E+12";FALSE;Bier;Bier;Gulpener Bio Ur-Weizen;Gulpener Bio Ur-Weizen 30 cl;Ingrediënten: water, TARWEmout*, GERSTEmout* en hop*. Gerst: Tipple Tarwe: Atlantis. Hop: Hallertauer Tradition. Gebrouwen met Limubrgse grondstoffen. *van biologische teelt.
"8;7255E+12";"8;71242E+12";FALSE;Bier;Bier;Gulpener Ur-Hop IPA;Gulpener Ur-Hop IPA 30 cl;Ingrediënten: water, GERSTEmout*, TARWEmout* en hop*. *van biologische teelt
"8;7255E+12";"8;71242E+12";FALSE;Bier;Bier;Gulpener Chateau Neubourg;Gulpener Chateau Neubourg 33 cl;Ingrediënten: water, GERSTemout, en hop
"8;71795E+12";"8;71242E+12";FALSE;Bier. I.P.A.;Bier;Lowlander I.P.A.;Lowlander I.P.A.33cl.;Gerstemout
"8;71795E+12";"8;71242E+12";FALSE;Bier. Cat 1;Bier;Lowlander White Ale;Lowlander White Ale 33cl.;Ingrediënten: Water, GERSTEMOUT, TARWEMOUT, hop, gist, sinaasappel, kamille, vlierbloesem
"8;71933E+12";"8;71242E+12";FALSE;Bier. I.P.A.;Bier;Lowlander I.P.A. blik;Lowlander I.P.A.33cl. blik;GERSTEMOUT
"8;71933E+12";"8;71242E+12";FALSE;Bier. Cat 1;Bier;Lowlander White Ale blik;Lowlander White Ale 33cl. blik;Ingrediënten: Water, GERSTEMOUT, TARWEMOUT, hop, gist, sinaasappel, kamille, vlierbloesem
"8;71933E+12";"8;71242E+12";FALSE;Bier. Cat 1;Bier;Lowlander White Ale blik;Lowlander White Ale 33cl. blik;Ingrediënten: Water, GERSTEMOUT, TARWEMOUT, hop, gist, sinaasappel, kamille, vlierbloesem
"8;71999E+12";"8;71242E+12";FALSE;Bier. Cat 1;Bier;Lowlander Tropical Ale;Lowlander Tropical Ale 33cl.;Ingrediënten: Water, GERSTEMOUT, TARWEMOUT, hop, gist, sinaasappel, kamille, vlierbloesem
"8;71999E+12";"8;71242E+12";FALSE;Bier.;Bier;Lowlander Organic Blond Ale;Lowlander Organic Blond Ale 33cl.;Ingrediënten: water,hop, gist, citroenschil, honing
"8;71999E+12";"8;71242E+12";FALSE;Bier. 0.3% IPA;Bier;Lowlander IPA 0.3%;Lowlander I.P.A. 0.3 %;" water, GERSTEMOUT, TARWE, hop, gist, mango, sinaasappelschil, kardemom
"
"8;71999E+12";"8;71242E+12";FALSE;Bier. 0.3% Blonde Ale;Bier;Lowlander Organic Blonde Ale 0.3%;Lowlander Organic Blond Ale 0.3%;water, hop, gist, vlierbes, rozenbottel
"8;71999E+12";"8;71242E+12";FALSE;Bier. Cat 1;Bier;Lowlander Cool Earth Lager blik;Lowlander Cool Earth Lager 33cl. blik;Ingrediënten: Water, hop, gist, citroengras
"8;71999E+12";"8;71242E+12";FALSE;Bier. 0.3% IPA;Bier;Lowlander IPA 0.3% blik;Lowlander I.P.A. 0.3 % 33cl. blik;" water, GERSTEMOUT, TARWE, hop, gist, mango, sinaasappelschil, kardemom
"
"8;71999E+12";"8;71242E+12";FALSE;Bier. 0.3% IPA;Bier;Lowlander IPA 0.3% blik;Lowlander I.P.A. 0.3 % 33cl. blik;" water, GERSTEMOUT, TARWE, hop, gist, mango, sinaasappelschil, kardemom
"
"8;71999E+12";"8;71242E+12";FALSE;Bier. 0.3% Tropical Ale;Bier;Lowlander Tropical Ale 0.3%;Lowlander Tropical Ale 0.3% 33cl.;Water, GERSTEMOUT, TARWEMOUT, hop, gist, sinaasappel, kamille, vlierbloesem
"8;71999E+12";"8;71242E+12";FALSE;Bier. Floral Ale;Bier;Lowlander Floral Ale 33cl.;Lowlander Floral Ale.33cl.;Gerstemout
"8;71999E+12";"8;71242E+12";FALSE;Bier. Cat 1;Bier;Lowlander White Ale blik GEKOELD;Lowlander White Ale blik 33cl. gekoeld;Ingrediënten: Water, gerstemout, tarwemout, hop, gist, sinaasappel, kamille, vlierbloesem
"4;00196E+12";"8;71242E+12";FALSE;Glühwein;Glühwein Hitzkopf;Glühwein Hitzkopf;Bavaria Hitzkopf Glühwein 1 liter;Ingrediënten: bosvruchtenwijn met specerijen en citroenaroma, bevat SULFIET.
"5;42501E+12";"8;71242E+12";FALSE;Kaasbegeleider met Leffe Bier;abrikozenconfituur;Leffe abrikozenconfituur;Leffe abrikozenconfituur 130g;Ingrediënten: Abrikozen (48%), suiker, Blond Leffe bier (water, GERSTEMOUT, maïs, GERST, suiker, hop) (10%), geleermiddel: pectine, citroensap.
"5;42501E+12";"8;71242E+12";FALSE;Kaasbegeleider met Leffe Bier;pruimenconfituur;Leffe pruimenconfituur;Leffe pruimenconfituur 130g;Ingrediënten: Pruimen (48%), suiker, Leffe Bruin bier (water, GERSTEMOUT, maïs, GERST, suiker, hop) (10%), geleermiddel: pectine, citroensap.
"8;00247E+12";"8;71242E+12";FALSE;Rode wijnazijn van Chianti Docg wijn;Rodewijnazijn Chianti;Bertolli Rodewijnazijn Chianti;Bertolli Rode wijnazijn van Chianti Docg wijn 250 ml;INGREDIËNTEN: wijnazijn van Chianti DOCG wijn (sulfieten), antioxidant (zwaveldioxide).
"5;06008E+12";"8;71425E+12";FALSE;Wine;RD - Red Wine;Lindeman's South Africa Cabernet Sauvignon Merlot;Lindemans SA Cab Merlot;Contains sulfites
"5;06008E+12";"8;71425E+12";FALSE;Wine;RD - Red Wine;Lindeman's South Africa Cabernet Sauvignon Merlot;Lindemans SA Cab Merlot;
"5;06008E+12";"8;71425E+12";FALSE;Wine;WHT - White Wine;Lindeman's South Africa Sauvignon Blanc Chardonnay;Lindemans South Africa Sauvignon Chardonnay;Contains sulfites
"5;06008E+12";"8;71425E+12";FALSE;Wine;WHT - White Wine;Lindeman's South Africa Sauvignon Blanc Chardonnay;Lindemans South Africa Sauvignon Chardonnay;
"5;06008E+12";"8;71425E+12";FALSE;Wine;RD - Red Wine;Lindeman's South Africa Shiraz Cabernet Sauvignon;Lindemans South Africa Shiraz Cabernet;Contains sulfites
"5;06008E+12";"8;71425E+12";FALSE;Wine;RD - Red Wine;Lindeman's South Africa Shiraz Cabernet Sauvignon;Lindemans South Africa Shiraz Cabernet;
"5;60119E+12";"8;71425E+12";FALSE;Wine;APP - Apperatifs Port. sherry;AH kopke Fine Ruby ;Kopke Port Ruby;Contains sulfites
"5;60119E+12";"8;71425E+12";FALSE;Wine;APP - Apperatifs Port. sherry;AH Kopke Fine Tawny;Kopke Port Tawny;Contains sulfites
"5;60119E+12";"8;71425E+12";FALSE;Wine;APP - Apperatifs Port. sherry;Kopke Special Reserve Port;Kopke Port Special Reserv;Contains sulfites
"5;60119E+12";"8;71425E+12";FALSE;Wine;APP - Apperatifs Port. sherry;AH Kopke Late Bottled Vintage Port;Port lbv 2015;Contains sulfites
"5;60119E+12";"8;71425E+12";FALSE;Wine;APP - Apperatifs Port. sherry;AH kopke Fine White Port;Kopke White Port;Contains sulfites
"9;31122E+12";"8;71425E+12";FALSE;Wine;WHT - White Wine;Lindeman's Bin 85 Pinot Grigio;Lindemans Bin 85 Pinot Grigio;Contains sulfites
"9;31122E+12";"8;71425E+12";FALSE;Wine;RD - Red Wine;Lindeman's Bin 55 Shiraz Cabernet Sauvignon;Lindemans bin 55 shiraz cab sauv;
"9;31122E+12";"8;71425E+12";FALSE;Wine;WHT - White Wine;Lindeman's Bin 35 Rosé;Lindemans Bin 35 Rose;
"9;31122E+12";"8;71425E+12";FALSE;Wine;WHT - White Wine;Lindeman's Bin 95 Sauvignon Blanc;Lindemans Bin 95 Sauv Blanc;
"9;31122E+12";"8;71425E+12";FALSE;Wine;MOUS - Sparkling wines;Lindeman's Bin 25 Brut;Lindemans Bin 25 Brut;
"9;31122E+12";"8;71425E+12";FALSE;Wine;MOUS - Sparkling wines;Lindeman's Bin 30 Sparking Rosé;Lindemans Bin 30 Sp Rose;
"9;31122E+12";"8;71425E+12";FALSE;Wine;WHT - White Wine;Lindeman's Bin 85 Pinot Grigio;Lindemans Bin 85 Pinot Grigio;
"9;31122E+12";"8;71425E+12";FALSE;Wine;WHT - White Wine;Lindeman's Bin 65 Chardonnary (375ml);Lindemans Bin 65 Chardonnay (375ml);Contains sulfites
"9;31122E+12";"8;71425E+12";FALSE;Wine;WHT - White Wine;Lindeman's Bin 65 Chardonnary (375ml);Lindemans Bin 65 Chardonnay (375ml);
"9;31122E+12";"8;71425E+12";FALSE;Wine;RD - Red Wine;Lindeman's Bin 45 Cabernet Sauvignon (375ml);Lindemans Bin 45 Cabernet Sauvignon (375ml);Contains sulfites
"9;31122E+12";"8;71425E+12";FALSE;Wine;RD - Red Wine;Lindeman's Bin 45 Cabernet Sauvignon (375ml);Lindemans Bin 45 Cabernet Sauvignon (375ml);
"9;31122E+12";"8;71425E+12";FALSE;Wine;RD - Red Wine;Lindeman's Bin 55 Shiraz Cabernet Sauvignon;Lindemans bin 55 shiraz cab sauv;Contains sulfites
"9;31122E+12";"8;71425E+12";FALSE;Wine;WHT - White Wine;Lindeman's South Africa Chardonnay Viognier;Lindemans South Africa Chardonnay Viognier;Contains sulfites
"9;31122E+12";"8;71425E+12";FALSE;Wine;WHT - White Wine;Lindeman's South Africa Chardonnay Viognier;Lindemans South Africa Chardonnay Viognier;
"9;31122E+12";"8;71425E+12";FALSE;Wine;WHT - White Wine;Lindeman's Bin 90 Moscato;Lindemans Bin 90 Moscato;Contains sulfites
"9;31122E+12";"8;71425E+12";FALSE;Wine;WHT - White Wine;Lindeman's Bin 90 Moscato;Lindemans Bin 90 Moscato;
"9;31122E+12";"8;71425E+12";FALSE;;WHT - White Wine;;Lindeman's Regional Chardonnay;Ingrediënten: Bevat sulfieten.
"9;31122E+12";"8;71425E+12";FALSE;;WHT - White Wine;;Lindeman's Regional Chardonnay;Ingrediënten: Bevat sulfieten.
"9;31122E+12";"8;71425E+12";FALSE;Wine;RD - Red Wine;Lindeman's Gentleman's Collection Cabernet Sauvignon;Lindeman's Gentlemen's Col Cab Sauvignon;Contains sulfites
"9;31122E+12";"8;71425E+12";FALSE;Wine;RD - Red Wine;Lindeman's Gentleman's Collection Cabernet Sauvignon;Lindeman's Gentlemen's Col Cab Sauvignon;
"9;31122E+12";"8;71425E+12";FALSE;Wine;WHT - White Wine;Lindeman's Gentleman's Collection Chardonnay;Lindeman's Gentleman's Coll Chardonnay;Contains sulfites
"9;31122E+12";"8;71425E+12";FALSE;Wine;WHT - White Wine;Lindeman's Gentleman's Collection Chardonnay;Lindeman's Gentleman's Coll Chardonnay;
"9;31122E+12";"8;71425E+12";FALSE;VERMINDERDE ALCOHOL WIJNGEBASEERDE DRANK;SDR - Softdrinks;Lindeman's Alcohol Free Cabernet Sauvignon 750 ml;Lindeman's Alcohol Free Cabernet Sauvignon 750ml;"Ingrediënten: Australische rode wijn ontdaan van alcohol (95%), restsuiker, conserverend zwaveldioxide, ascorbinezuur
"
"9;31122E+12";"8;71425E+12";FALSE;Wine;SDR - Softdrinks;Lindeman's Alcohol Free Cabernet Sauvignon;Lindeman's Alcohol Free Cabernet Sauvignon 750ml;
"9;31122E+12";"8;71425E+12";FALSE;Wine;SDR - Softdrinks;Lindeman's Alcohol Free Semillion Chardonnay;Lindeman's Alcohol Free Semilion Chardonnay  750ml;Contains sulfites
"9;31122E+12";"8;71425E+12";FALSE;Wine;SDR - Softdrinks;Lindeman's Alcohol Free Semillion Chardonnay;Lindeman's Alcohol Free Semilion Chardonnay  750ml;
"9;31122E+12";"8;71425E+12";FALSE;Wine;SDR - Softdrinks;Lindemans alcohol free Semillon/Chardonnay 375ml;Lindemans Alc Free Sem Chard;Contains sulfites
"9;31122E+12";"8;71425E+12";FALSE;VERMINDERDE ALCOHOL WIJNGEBASEERDE DRANK;SDR - Softdrinks;Lindeman's Alcohol Free Cabernet Sauvignon 750 ml;Lindemans Alc Free Cab Sauv;"Ingrediënten: Australische rode wijn ontdaan van alcohol (95%), restsuiker, conserverend zwaveldioxide, ascorbinezuur
"
"9;31122E+12";"8;71425E+12";FALSE;Wine;WHT - White Wine;Lindeman's Bin 95 Sauvignon Blanc;Lindemans Bin 95 Sauv Blanc;Contains sulfites
"9;31122E+12";"8;71425E+12";FALSE;Wine;WHT - White Wine;Lindeman's Bin 65 Chardonnay;Lindemans Bin 65 Chardonnay;
"9;31122E+12";"8;71425E+12";FALSE;Wine;RD - Red Wine;Lindeman's Bin 50 Shiraz;Lindemans Bin 50 Shiraz;
"9;31122E+12";"8;71425E+12";FALSE;Wine;RD - Red Wine;Lindeman's Bin 45 Cabernet Sauvignon;Lindemans Bin 45 Cabernet Sauvignon;
"9;31122E+12";"8;71425E+12";FALSE;Wine;MOUS - Sparkling wines;Lindeman's Bin 25 Brut;Lindemans Bin 25 Brut;Contains sulfites
"9;31122E+12";"8;71425E+12";FALSE;Wine;RD - Red Wine;Lindeman's Bin 40 Merlot;Lindemans Bin 40 Merlot;
"9;31122E+12";"8;71425E+12";FALSE;Wine;WHT - White Wine;Lindeman's Bin 35 Rosé;Lindemans Bin 35 Rose;Contains sulfites
"9;31122E+12";"8;71425E+12";FALSE;Wine;WHT - White Wine;Lindeman's Bin 65 Chardonnay;Lindemans Bin 65 Chardonnay;Contains sulfites
"9;31122E+12";"8;71425E+12";FALSE;Wine;RD - Red Wine;Lindeman's Bin 40 Merlot;Lindemans Bin 40 Merlot;Contains sulfites
"9;31122E+12";"8;71425E+12";FALSE;Wine;RD - Red Wine;Lindeman's Bin 50 Shiraz;Lindemans Bin 50 Shiraz;Contains sulfites
"9;31122E+12";"8;71425E+12";FALSE;Wine;MOUS - Sparkling wines;Lindeman's Bin 30 Sparking Rosé;Lindemans Bin 30 Sp Rose;Contains sulfites
"9;31122E+12";"8;71425E+12";FALSE;Wine;RD - Red Wine;Lindeman's Bin 45 Cabernet Sauvignon;Lindemans Bin 45 Cabernet Sauvignon;Contains sulfites
87148169;"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener.;BAVARIA PREMIUM BIER BLIK 33CL;
87148169;"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener.;BAVARIA PREMIUM BIER BLIK 33CL;
87148169;"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener.;BAVARIA PREMIUM BIER BLIK 33CL;
87148169;"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener.;BAVARIA PREMIUM BIER BLIK 33CL;
87148169;"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener.;BAVARIA PREMIUM BIER BLIK 33CL;
87148169;"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener.;BAVARIA PREMIUM BIER BLIK 33CL;
87148169;"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener.;BAVARIA PREMIUM BIER BLIK 33CL;
87148169;"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener.;BAVARIA PREMIUM BIER BLIK 33CL;
87148169;"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener.;BAVARIA PREMIUM BIER BLIK 33CL;
87332070;"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener;BAVARIA PREMIUM BIER FLES 30CL;Ingrediënten: natuurlijk mineraalwater, GERSTEMOUT, hop, hopextract.
87332094;"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener;BAVARIA PREMIUM BIER FLES 30CL;Ingrediënten: natuurlijk mineraalwater, GERSTEMOUT, hop, hopextract.
"8;71141E+12";"8;7148E+12";FALSE;La Trappe Dubbel (7%) trappistenbier;BIER;La Trappe Dubbel.;LATRAPPE DUBBEL BIER PACK 6X30CL ;
"8;71141E+12";"8;7148E+12";FALSE;Trappistenbier;BIER;La Trappe Tripel.;LA TRAPPE TRIPEL BIER PACK 6X30;
"8;71141E+12";"8;7148E+12";FALSE;Bier;BIER;La Trappe Quadrupel.;LATRAPPE QUADRUPEL BIER PACK 6X30CL;
"8;71141E+12";"8;7148E+12";FALSE;Speciaalbier.;BIER;La Trappe Dubbel.;LATRAPPE DUBBEL BIER FLES 30CL ;Ingrediënten: water, GERSTEmout (munich, pale, karamel), glucosestroop, hop, gist.
"8;71141E+12";"8;7148E+12";FALSE;Speciaalbier.;BIER;La Trappe Tripel.;LATRAPPE TRIPEL BIER FLES 30CL;Ingrediënten: water, GERSTEMOUT (pale, munich), glucosestroop, hop, gist.
"8;71141E+12";"8;7148E+12";FALSE;Bovengistend speciaalbier. met nagisting op fles.;BIER;La Trappe Quadrupel.;LATRAPPE QUADRUPEL BIER FLES 30CL;Ingrediënten: water, GERSTEMOUT, glucosestroop, hop, gist suiker
"8;71141E+12";"8;7148E+12";FALSE;Speciaalbier.;BIER;La Trappe Isid'or.;LATRAPPE ISID'OR BIER PACK 6X30CL;
"8;71141E+12";"8;7148E+12";FALSE;Speciaalbier.;BIER;La Trappe Isid'or.;LATRAPPE ISID'OR BIER FLES 30CL;Ingrediënten: water, GERSTEMOUT (pale, karamel), TARWEMOUT, glucosestroop, hop, gist .
"8;71141E+12";"8;7148E+12";FALSE;Speciaalbier.;BIER;La Trappe Quadrupel.;LATRAPPE QUADRUPEL BIER FLES 75CL;Ingrediënten: water, GERSTEMOUT, glucosestroop, hop, gist.
"8;71141E+12";"8;7148E+12";FALSE;Speciaalbier;BIER;La Trappe Isid'or;LA TRAPPE ISID'OR BIER FLES 75CL;"Ingrediënten: water, GERSTEMOUT,
TARWEMOUT, glucosestroop, hop, gist,
suiker."
"8;71141E+12";"8;7148E+12";FALSE;Speciaalbier.;SPECIAALBIER;La Trappe Tripel.;LATRAPPE TRIPEL BIER FLES 75CL;"Ingrediënten: water, GERSTEMOUT, glucosestroop, hop, gist.

"
"8;71141E+12";"8;7148E+12";FALSE;La Trappe Blond;BIER;La Trappe Blond.;LATRAPPE BLOND BIER PACK 6X30CL ;
"8;71141E+12";"8;7148E+12";FALSE;Speciaalbier.;BIER;La Trappe Blond.;LATRAPPE BLOND BIER FLES 30CL ;Ingrediënten: water, GERSTEMOUT (pale, munich), glucosestroop, hop, gist
"8;7148E+12";"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener;BAVARIA PREMIUM BIER BLIK 50CL;"Ingrediënten: natuurlijk mineraalwater,
GERSTEMOUT, hop, hopextract."
"8;7148E+12";"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener.;BAVARIA PREMIUM BIER PACK 6X33CL;
"8;7148E+12";"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener;BAVARIA PREMIUM BIER BLIK 33CL;"Ingrediënten: natuurlijk mineraalwater,
GERSTEMOUT, TARWE, hop."
"8;7148E+12";"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener;BAVARIA PREMIUM BIER PACK 6X33CL;Ingrediënten: natuurlijk mineraalwater, GERSTEMOUT, hop, hopextract.
"8;7148E+12";"8;7148E+12";FALSE;Bier. glutenvrij;BIER;Premium Glutenvrij;BAVARIA GLUTENVRIJ BIER FLES 33CL;Ingrediënten: natuurlijk mineraalwater, GERSTEMOUT, hop.
"8;7148E+12";"8;7148E+12";FALSE;Glutenvrij bier;BIER;Premium Glutenvrij;BAVARIA GLUTENVRIJ BIER PACK 3X33CL;Ingrediënten: natuurlijk mineraalwater, GERSTEMOUT, hop.
"8;7148E+12";"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener;BAVARIA PREMIUM BIER KRAT 24X30CL;Ingrediënten: natuurlijk mineraalwater, GERSTEMOUT, hop, hopextract.
"8;7148E+12";"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener;BAVARIA PREMIUM BIER KRAT 12X30CL;Ingrediënten: natuurlijk mineraalwater, GERSTEMOUT, hop, hopextract.
"8;7148E+12";"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener;BAVARIA PREMIUM BIER PACK 6X50CL;Ingrediënten: natuurlijk mineraalwater, GERSTEMOUT, hop, hopextract.
"8;7148E+12";"8;7148E+12";FALSE;Bier.;BIER;Premium Pilsener;BAVARIA PREMIUM BIER BLIK 50CL;Ingrediënten: natuurlijk mineraalwater, GERSTEMOUT, hop, hopextract.
"5;01068E+12";"8;7153E+12";FALSE;Rum;Rum;Bacardí Carta Blanca Superior White Rum 50 ml;Bacardí Rum Carta Blanca Superior White 50 ml Fles;
"5;01068E+12";"8;7153E+12";FALSE;Rum;;Bacardi Carta Blanca;Bacardí Rum Carta Blanca Superior White 500 ml Fles;
"5;01068E+12";"8;7153E+12";FALSE;Rum;;Bacardí Carta Blanca Rum 1000 ml;Bacardí Carta Blanca Rum 1000 ml;
"5;01068E+12";"8;7153E+12";FALSE;Rum;;Bacardi Carta Blanca;Bacardí Rum Carta Blanca Superior White 700 ml Fles;
"5;01068E+12";"8;7153E+12";FALSE;Gedistilleerde drank;;Bacardi Limón;Bacardí Gedistilleerde Drank Limón 1 l Fles;
"5;01068E+12";"8;7153E+12";FALSE;Gedistilleerde drink;;Bacardi Razz;Bacardí Gedistilleerde Drank Razz 1 l Fles;
"5;01068E+12";"8;7153E+12";FALSE;Rum;;Bacardi Reserva;Bacardí Rum Reserva 70 cl Fles;
"5;01068E+12";"8;7153E+12";FALSE;Spirit drink;Overige specialiteiten;Baccardi Mango Fusion;Bacardi Mango 70cl .;
"7;61011E+12";"8;7153E+12";FALSE;Rum;;Bacardí Añejo Cuatro Rum 700 ml;Bacardí Añejo Cuatro Rum 700 ml;
"7;61011E+12";"8;7153E+12";FALSE;GEDISTILLEERDE DRANK;Spirit Drink;Bacardí Ginger Spirit Drink 700 ml;Bacardí Spirit Drink Ginger 700 ml Fles;
"8;71056E+12";"8;7153E+12";FALSE;;;;Bacardi - Coco;
"8;7156E+12";"8;7156E+12";FALSE;Frisdrank met vruchten- en plantenextracten en bier (cat. I) Alc. 0.5% vol.;Frisdrank;RC SHANDY BLIK 33 CL;RC SHANDY       33cl blik;"Ingrediënten:koolzuurhoudend water, suiker, bier (GERST), voedingszuur (citroenzuur), natuurlijk aroma (bevat zoethout), kleurstof

(karamel E150c)."
"8;7156E+12";"8;7156E+12";FALSE;Frisdrank met vruchten- en plantenextracten en bier (cat. I) Alc. 0.5% vol.;Frisdrank;Royal Club  Shandy 6-pack;RC SHANDY 6 PACK BLIK 33CL;"Ingrediënten: koolzuurhoudend water, suiker, bier (GERST), voedingszuur (citroenzuur), natuurlijk aroma (bevat zoethout), kleurstof
(karamel E150c)."
87167054;"8;7167E+12";FALSE;BIER - CAT. 1;Pilsners;Grolsch Premium Pilsner;Grolsch Premium Pilsner Pilsners 33cl blik;Ingrediënten: water, GERSTEMOUT en hop.
87167054;"8;7167E+12";FALSE;BIER - CAT. 1;Pilsners;Grolsch Premium Pilsner;Grolsch Premium Pilsner Pilsners 33cl blik;Ingrediënten: water, GERSTEMOUT en hop.
87167054;"8;7167E+12";FALSE;BIER - CAT. 1;Pilsners;Grolsch Premium Pilsner;Grolsch Premium Pilsner Pilsners 33cl blik;Ingrediënten: water, GERSTEMOUT en hop.
87167054;"8;7167E+12";FALSE;BIER - CAT. 1;Pilsners;Grolsch Premium Pilsner;Grolsch Premium Pilsner Pilsners 33cl blik;Ingrediënten: water, GERSTEMOUT en hop.
87167054;"8;7167E+12";FALSE;BIER - CAT. 1;Pilsners;Grolsch Premium Pilsner;Grolsch Premium Pilsner Pilsners 33cl blik;Ingrediënten: water, GERSTEMOUT en hop.
87167054;"8;7167E+12";FALSE;BIER - CAT. 1;Pilsners;Grolsch Premium Pilsner;Grolsch Premium Pilsner Pilsners 33cl blik;Ingrediënten: water, GERSTEMOUT en hop.
87167054;"8;7167E+12";FALSE;BIER - CAT. 1;Pilsners;Grolsch Premium Pilsner;Grolsch Premium Pilsner Pilsners 33cl blik;Ingrediënten: water, GERSTEMOUT en hop.
87167054;"8;7167E+12";FALSE;BIER - CAT. 1;Pilsners;Grolsch Premium Pilsner;Grolsch Premium Pilsner Pilsners 33cl blik;Ingrediënten: water, GERSTEMOUT en hop.
87167054;"8;7167E+12";FALSE;BIER - CAT. 1;Pilsners;Grolsch Premium Pilsner;Grolsch Premium Pilsner Pilsners 33cl blik;Ingrediënten: water, GERSTEMOUT en hop.
87167054;"8;7167E+12";FALSE;BIER - CAT. 1;Pilsners;Grolsch Premium Pilsner;Grolsch Premium Pilsner Pilsners 33cl blik;Ingrediënten: water, GERSTEMOUT en hop.
87167054;"8;7167E+12";FALSE;BIER - CAT. 1;Pilsners;Grolsch Premium Pilsner;Grolsch Premium Pilsner Pilsners 33cl blik;Ingrediënten: water, GERSTEMOUT en hop.
87167054;"8;7167E+12";FALSE;BIER - CAT. 1;Pilsners;Grolsch Premium Pilsner;Grolsch Premium Pilsner Pilsners 33cl blik;Ingrediënten: water, GERSTEMOUT en hop.
87167054;"8;7167E+12";FALSE;BIER - CAT. 1;Pilsners;Grolsch Premium Pilsner;Grolsch Premium Pilsner Pilsners 33cl blik;Ingrediënten: water, GERSTEMOUT en hop.
87167054;"8;7167E+12";FALSE;BIER - CAT. 1;Pilsners;Grolsch Premium Pilsner;Grolsch Premium Pilsner Pilsners 33cl blik;Ingrediënten: water, GERSTEMOUT en hop.
87167054;"8;7167E+12";FALSE;BIER - CAT. 1;Pilsners;Grolsch Premium Pilsner;Grolsch Premium Pilsner Pilsners 33cl blik;Ingrediënten: water, GERSTEMOUT en hop.
87167054;"8;7167E+12";FALSE;BIER - CAT. 1;Pilsners;Grolsch Premium Pilsner;Grolsch Premium Pilsner Pilsners 33cl blik;Ingrediënten: water, GERSTEMOUT en hop.
